text,aspect,sentiment,source,source_row_id
Mohon liputan sepak bola ditambah frekuensi updatenya agar lebih rutin.,Kualitas Konten,Netral,augmented_round2_topup,1205
Apakah ada opsi untuk mengubah tata letak konten menjadi satu kolom di halaman utama?,Tampilan (UI/UX),Netral,augmented_round2_topup,1173
Mohon perbanyak liputan mendalam tentang perkembangan usaha kecil dan menengah di tanah air,Kualitas Konten,Netral,augmented_round2_topup,1233
Semoga konten opini dan esai di Kompas.id semakin bervariasi dan mewakili berbagai perspektif yang ada.,Kualitas Konten,Netral,augmented_round2_topup,1226
"Semoga konten berita ekonomi dan bisnis di Kompas.id bisa lebih mendalam dan detail, sehingga bisa jadi satu-satunya sumber informasi lengkap yg dibutuhkan pembaca setiap hari.",Kualitas Konten,Netral,augmented_round2_topup,960
Mohon kompas.id untuk memperluas jangkauan liputan berita hingga ke tingkat internasional agar pembaca bisa mendapat perspektif global yang lebih lengkap.,Kualitas Konten,Netral,augmented_round2_topup,670
Apakah ada fitur print untuk e-paper agar bisa dicetak langsung dari aplikasi,Fungsionalitas,Netral,augmented_round2_topup,194
Apakah fitur kompaskarier bisa ditambahkan di aplikasi ini seperti yang tersedia di website kompas?,Fungsionalitas,Netral,augmented_round2_topup,406
Semoga berita yang disajikan bisa lebih aktual dan selalu diperbarui 😊,Kualitas Konten,Netral,augmented_round2_topup,334
Semoga konten berita kompas bisa lebih mendalam dan tidak hanya sekadar cover saja,Kualitas Konten,Netral,augmented_round2_topup,1221
Apakah bisa ditambahkan free trial minimal 3 hari biar bisa coba-coba dulu sebelum berlangganan?,Langganan (Subscription & Pricing),Netral,augmented_round2_topup,267
Mohon kompas.id menambahkan lebih banyak infografis supaya berita yang rumit jadi lebih mudah dipahami.,Kualitas Konten,Netral,augmented_round2_topup,1237
"Mohon KOMPAS menambah liputan mendalam tentang industri sawit, khususnya terkait kebijakan pajak pemerintah dan penetapan harga oleh pabrik sehingga pembaca dapat memahami situasi petani sawit secara lebih komprehensif.",Kualitas Konten,Netral,augmented_round2_topup,965
"Tolong kompas tingkatkan liputan tentang industri sawit, khususnya mengenai kebijakan pajak pemerintah dan penetapan harga oleh pabrik yang berdampak pada petani sawit.",Kualitas Konten,Netral,augmented_round2_topup,965
Mohon kompas.id untuk memperbanyak update berita sektor ekonomi dan bisnis setiap harinya.,Kualitas Konten,Netral,augmented_round2_topup,1211
Semoga kompas lebih teliti dalam memverifikasi dan mengecek keakuratan berita sebelum dipublikasikan,Kualitas Konten,Netral,augmented_round2_topup,1223
Mohon kompas menambahkan lebih banyak wawancara dengan para ahli di setiap liputan isu utama,Kualitas Konten,Netral,augmented_round2_topup,1224
Semoga Kompas.id terus menjaga kredibilitas berita tanpa pengaruh dari pihak manapun,Kualitas Konten,Netral,augmented_round2_topup,1212
"Mohon aplikasi ini menambah konten analisis yang lebih mendalam, bukan hanya berita peristiwa saja.",Kualitas Konten,Netral,augmented_round2_topup,1222
"Semoga kompas bisa lebih sering menampilkan artikel dengan penjelasan detail dan konteks, bukan sekadar berita kejadian aja.",Kualitas Konten,Netral,augmented_round2_topup,1222
Mohon tambahkan opsi untuk memperbesar ukuran huruf di aplikasi ini,Tampilan (UI/UX),Netral,augmented_round2_topup,992
Mohon konten berita sepak bola bisa ditambah frekuensi updatenya agar lebih aktual.,Kualitas Konten,Netral,augmented_round2_topup,1205
"Tolong pastikan berita yg disajikan akurat dan faktual, jangan terlalu banyak iklan",Kualitas Konten,Netral,augmented_round2_topup,389
Mohon promosi langganannya diperpanjang lagi.,Langganan (Subscription & Pricing),Netral,augmented_round2_topup,111
Mohon kompas memperluas jangkauan artikel edukatif yang sesuai dengan kebutuhan anak muda,Kualitas Konten,Netral,augmented_round2_topup,1231
Mohon pastikan setiap artikel kompas mencakup perspektif dari semua pihak yang berkepentingan,Kualitas Konten,Netral,augmented_round2_topup,1219
Semoga kompas bisa menambah variasi berita global agar cakupannya lebih luas dan komprehensif.,Kualitas Konten,Netral,augmented_round2_topup,1210
"tolong kompas.id tambahkan lebih banyak artikel dengan pembahasan mendalam, bukan cuma berita kejadian aja",Kualitas Konten,Netral,augmented_round2_topup,1222
Semoga kompas bisa menambah liputan lebih dalam tentang perkembangan teknologi dan startup lokal indonesia,Kualitas Konten,Netral,augmented_round2_topup,1206
"Apakah bisa ditambahkan paket berlangganan dengan harga lebih terjangkau, seperti Rp 1000, biar bisa coba dulu sebelum lanjut ke paket yang lebih mahal?",Langganan (Subscription & Pricing),Netral,augmented_round2_topup,365
Semoga kompas bisa menambah keberagaman topik opini dan esai agar lebih banyak perspektif yg terwakili.,Kualitas Konten,Netral,augmented_round2_topup,1226
Semoga kompas bisa menambah liputan berita luar negeri yang lebih komprehensif dan variatif.,Kualitas Konten,Netral,augmented_round2_topup,1210
"Tolong tambahkan lebih banyak artikel yg relevan untuk kalangan muda supaya mereka tertarik baca di kompas.id, dan jelaskan lebih gencar apa manfaat sebenarnya pake aplikasi ini dibanding yg lain.",Kualitas Konten,Netral,augmented_round2_topup,1155
Mohon pertimbangkan untuk menambahkan fitur penyimpanan artikel supaya bisa dibaca di waktu lain.,Fungsionalitas,Netral,augmented_round2_topup,796
"Mohon ditambahkan fitur baca nanti untuk semua artikel baik di web maupun aplikasi, karena masih ada beberapa artikel yang tidak memiliki fungsi tersebut. Terima kasih",Fungsionalitas,Netral,augmented_round2_topup,737
Apakah bisa dikasih trial gratis minimal 3 hari biar bisa coba aplikasinya dulu sebelum berlangganan,Langganan (Subscription & Pricing),Netral,augmented_round2_topup,267
Mohon kompas tingkatkan ketersediaan artikel edukatif yang sesuai dengan kebutuhan anak muda.,Kualitas Konten,Netral,augmented_round2_topup,1231
apakah ada promo khusus untuk paket langganan kompas id,Langganan (Subscription & Pricing),Netral,augmented_round2_topup,756
Mohon kompas perbanyak artikel edukatif yang lebih sesuai dengan kebutuhan anak muda saat ini.,Kualitas Konten,Netral,augmented_round2_topup,1231
Mohon tingkatkan cakupan berita dari berbagai daerah di luar Jawa agar distribusi konten lebih seimbang.,Kualitas Konten,Netral,augmented_round2_topup,1208
Apakah ada opsi untuk membaca berita tanpa perlu berlangganan berbayar?,Langganan (Subscription & Pricing),Netral,augmented_round2_topup,231
Mohon redaksi kompas untuk menyertakan lebih banyak analisis dari para ahli di setiap pemberitaan isu utama.,Kualitas Konten,Netral,augmented_round2_topup,1224
"Semoga artikel-artikelnya lebih detail dan tepat sasaran ya, terima kasih.",Kualitas Konten,Netral,augmented_round2_topup,461
Mohon kompas.id bisa memperluas jangkauan berita hingga ke tingkat internasional agar pembaca semakin luas dan mendapat informasi yang lebih menyeluruh.,Kualitas Konten,Netral,augmented_round2_topup,670
Apakah semua berita harus berlangganan dulu untuk bisa dibaca?,Langganan (Subscription & Pricing),Netral,augmented_round2_topup,125
"semoga kompas bisa lebih mendalam dalam mengupas setiap berita, bukan hanya sekadar liputan permukaan",Kualitas Konten,Netral,augmented_round2_topup,1221
apakah tersedia pilihan paket langganan dengan sistem pembayaran mingguan,Langganan (Subscription & Pricing),Netral,augmented_round2_topup,987
apakah tersedia paket bundling kompas id dengan produk kompas lainnya,Langganan (Subscription & Pricing),Netral,augmented_round2_topup,757
"Semoga kompas bisa menambah artikel dengan pembahasan yang lebih detail, bukan sekadar berita singkat peristiwa",Kualitas Konten,Netral,augmented_round2_topup,1222
Tolong cakupan beritanya diperluas lagi sampai ke tingkat internasional biar jangkauan pembacanya lebih luas dan beragam.,Kualitas Konten,Netral,augmented_round2_topup,670
Semoga berita terus diperbarui dengan informasi terkini,Kualitas Konten,Netral,augmented_round2_topup,436
Apakah ada kemungkinan untuk membuka akses berita tanpa harus berlangganan premium terlebih dahulu?,Langganan (Subscription & Pricing),Netral,augmented_round2_topup,627
Mohon Kompas.id lebih sering menampilkan pendapat dari para pakar terkait isu-isu utama yg dibahas,Kualitas Konten,Netral,augmented_round2_topup,1224
Semoga kompas selalu menjaga standar keakuratan dan objektivitas dalam setiap berita yang disajikan.,Kualitas Konten,Netral,augmented_round2_topup,1214
"Tolong kompas.id tambahkan lebih banyak artikel investigasi dan penjelasan detail, bukan cuma berita singkat peristiwa aja.",Kualitas Konten,Netral,augmented_round2_topup,1222
Mohon ditambahkan opsi tampilan landscape saat membaca artikel agar lebih luas,Tampilan (UI/UX),Netral,augmented_round2_topup,787
mohon perbanyak artikel pendidikan yang lebih sesuai dengan kebutuhan generasi muda,Kualitas Konten,Netral,augmented_round2_topup,1231
Mohon Kompas menambah variasi konten audio berita agar pembaca yang lebih suka format podcast bisa lebih terlayani,Kualitas Konten,Netral,augmented_round2_topup,1238
"Semoga Kompas bisa menambah kedalaman liputan bisnis dan ekonomi dengan detail yg lebih komprehensif, sehingga jadi satu platform lengkap untuk semua aspek kehidupan.",Kualitas Konten,Netral,augmented_round2_topup,960
Apakah fitur kliping bisa diakses offline tanpa perlu koneksi internet?,Fungsionalitas,Netral,augmented_round2_topup,1000
Mohon berita-berita penting bisa dimuat lebih cepat terutama saat ada peristiwa besar terjadi.,Kualitas Konten,Netral,augmented_round2_topup,1207
Mohon tambahkan opsi pilihan ukuran dan jenis font,Tampilan (UI/UX),Netral,augmented_round2_topup,1071
Mohon terus jaga objektivitas berita dan hindari judul sensasional,Kualitas Konten,Netral,augmented_round2_topup,893
Semoga kompas.id terus menambah artikel investigasi mendalam yang lebih komprehensif,Kualitas Konten,Netral,augmented_round2_topup,1225
Semoga kompas bisa memperluas cakupan liputan tentang teknologi dan startup lokal,Kualitas Konten,Netral,augmented_round2_topup,1206
Apakah semua berita di aplikasi ini memerlukan pembayaran langganan?,Langganan (Subscription & Pricing),Netral,augmented_round2_topup,125
"kak mohon bantu, udah dapet voucher kompas buat sebulan tapi ga tau gimana cara masukin kode vouchernya?",Langganan (Subscription & Pricing),Netral,augmented_round2_topup,463
Mohon kompas.id menambahkan artikel edukasi yang lebih sesuai dengan kebutuhan anak muda,Kualitas Konten,Netral,augmented_round2_topup,1231
Mohon berita-beritanya bisa lebih sering diperbarui agar tetap aktual 😊,Kualitas Konten,Netral,augmented_round2_topup,334
"Mohon tingkatkan liputan berita ekonomi dan bisnis dengan detail yang lebih mendalam, sehingga Kompas.id bisa menjadi satu-satunya sumber informasi lengkap untuk semua aspek kehidupan dalam satu aplikasi.",Kualitas Konten,Netral,augmented_round2_topup,960
"Mohon sajikan berita dengan perspektif yg seimbang dan tidak memihak salah satu pihak, serta utamakan kepentingan publik dalam setiap liputan.",Kualitas Konten,Netral,augmented_round2_topup,1081
Mohon tambahkan konten berita yang lebih lengkap dan mendalam di setiap updatenya.,Kualitas Konten,Netral,augmented_round2_topup,526
"Apakah bisa ada opsi gratis untuk membaca artikel dan buku di aplikasi ini, supaya semua orang bisa akses konten tanpa perlu bayar?",Langganan (Subscription & Pricing),Netral,augmented_round2_topup,196
"tolong tambahkan lebih banyak berita ekonomi dan bisnis dengan pembahasan yg lebih mendalam, supaya kompas.id bisa jadi satu aplikasi yg mencakup semua aspek kehidupan dalam satu genggaman",Kualitas Konten,Netral,augmented_round2_topup,960
Semoga redaksi kompas terus menjaga kredibilitas dan objektivitas dalam setiap pemberitaan yang disajikan.,Kualitas Konten,Netral,augmented_round2_topup,1212
Mohon kompas memperbanyak artikel mendalam tentang isu-isu lingkungan dan perubahan iklim,Kualitas Konten,Netral,augmented_round2_topup,1228
Mohon kompas sertakan lebih banyak artikel edukatif yg sesuai dengan kebutuhan anak muda saat ini.,Kualitas Konten,Netral,augmented_round2_topup,1231
Mohon redaksi kompas terus mempertahankan standar objektivitas dalam setiap pelaporan berita,Kualitas Konten,Netral,augmented_round2_topup,1218
"Mohon tambahkan fitur dark mode dan pengaturan ukuran teks, mengingat aplikasi pembaca konten berbayar lainnya sudah menyediakan opsi tersebut.",Tampilan (UI/UX),Netral,augmented_round2_topup,593
"Mohon tambahkan lebih banyak konten yang relevan untuk kalangan muda agar mereka tertarik membaca, dan perjelas manfaat berlangganan kompas.id dibanding hanya fokus pada cara download saja.",Kualitas Konten,Netral,augmented_round2_topup,1155
Semoga konten berita internasional di kompas.id bisa ditambah lebih banyak dan variatif,Kualitas Konten,Netral,augmented_round2_topup,1210
tolong tingkatkan liputan tentang perkembangan teknologi dan startup Indonesia di aplikasi ini,Kualitas Konten,Netral,augmented_round2_topup,1206
Mohon tambahkan fitur dark mode untuk memudahkan pembacaan di malam hari.,Tampilan (UI/UX),Netral,augmented_round2_topup,772
Semoga konten berita kompas.id bisa ditingkatkan kejelasan dan akurasi faktanya ya.,Kualitas Konten,Netral,augmented_round2_topup,461
Tolong tambahkan opsi ukuran font yang lebih besar di pengaturan tampilan,Tampilan (UI/UX),Netral,augmented_round2_topup,992
"Semoga kompas bisa menambah artikel dengan pembahasan analitik yang lebih detail, bukan cuma berita kejadian aja.",Kualitas Konten,Netral,augmented_round2_topup,1222
Semoga kompas bisa menambah jangkauan liputan berita global agar lebih komprehensif dan variatif.,Kualitas Konten,Netral,augmented_round2_topup,1210
Mohon tambahkan lebih banyak artikel mengenai isu-isu lingkungan dan perubahan iklim di aplikasi ini.,Kualitas Konten,Netral,augmented_round2_topup,1228
Mohon Kompas lebih cepat dalam menyajikan berita saat terjadi peristiwa penting agar informasi dapat diakses dengan tepat waktu.,Kualitas Konten,Netral,augmented_round2_topup,1207
Mohon lebih sering update berita terkini agar konten tetap relevan dan aktual 😊,Kualitas Konten,Netral,augmented_round2_topup,334
Apakah ada kemungkinan untuk membaca artikel kompas di android tanpa perlu berlangganan berbayar,Langganan (Subscription & Pricing),Netral,augmented_round2_topup,529
Mohon tambahkan berita dengan konten yg lebih mendalam dan informatif,Kualitas Konten,Netral,augmented_round2_topup,526
Semoga kompas bisa menampilkan artikel mendalam dengan tata letak yang lebih mudah dibaca,Kualitas Konten,Netral,augmented_round2_topup,1241
Mohon ditambahkan fitur pengaturan ukuran font agar tulisan bisa disesuaikan dengan preferensi pembaca.,Tampilan (UI/UX),Netral,augmented_round2_topup,488
Apakah ada paket bundling yang menggabungkan kompas.id dengan produk kompas lainnya,Langganan (Subscription & Pricing),Netral,augmented_round2_topup,757
semoga kompas bisa menambah ragam perspektif dalam konten opini dan esai yang ditampilkan,Kualitas Konten,Netral,augmented_round2_topup,1226
Mohon kompas lebih teliti dalam memverifikasi sumber dan data sebelum menerbitkan berita,Kualitas Konten,Netral,augmented_round2_topup,1223
apakah perlu berlangganan untuk mengakses semua artikel berita?,Langganan (Subscription & Pricing),Netral,augmented_round2_topup,136
Apakah ada jadwal rutin untuk promo paket berlangganan kompas id,Langganan (Subscription & Pricing),Netral,augmented_round2_topup,756
